pl_name,hostname,ra,dec,discoverymethod,disc_facility,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_dens,pl_eqt,pl_trandep,pl_trandur,pl_orbincl,st_teff,st_rad,st_mass,st_met,st_logg,st_lum,st_spectype
"Kepler-283 c","Kepler-283",293.6137413,47.8389380,"Transit","Kepler",2014,1.82000000,3.97000000,92.74371100000,0.3410000000,0.000000,3.620000,240.00,0.11051000,6.2790000,89.99000,4351.00,0.566000,0.596000,-0.1700,4.721000,-0.98297,
"Kepler-287 b","Kepler-287",290.9274282,48.4434588,"Transit","Kepler",2014,2.33000000,83.00000000,20.34219900000,0.1450000000,0.000000,27.300000,667.00,0.05646000,2.2570000,88.83000,5806.00,1.032000,0.963000,0.1170,4.402000,-0.13438,"K7 V"
"Kepler-29 b","Kepler-29",298.3483820,47.4913021,"Transit","Kepler",2011,2.55000000,5.00000000,10.33974000000,0.0848200000,0.000000,1.650000,777.00,0.10200000,3.0410000,89.13000,5378.00,0.732000,0.761000,-0.4400,4.600000,-0.29687,
"Kepler-290 d","Kepler-290",286.4100307,42.6815137,"Transit","Kepler",2023,0.86000000,0.56600000,0.76401755300,0.0154000000,0.000000,4.890000,1589.00,0.01282000,1.1030000,84.79000,5142.00,0.755000,0.840000,-0.0600,4.602000,-0.58591,
"Kepler-291 c","Kepler-291",287.9163029,42.4372666,"Transit","Kepler",2014,1.88000000,4.19000000,5.70078600000,0.0650000000,0.000000,3.470000,1035.00,0.03798000,1.6470000,88.15000,6002.00,1.016000,1.023000,0.2300,4.472000,0.07135,
"Kepler-292 c","Kepler-292",295.7661979,42.4242822,"Transit","Kepler",2014,1.47000000,2.76000000,3.71533500000,0.0450000000,0.000000,4.770000,1001.00,0.03317000,2.3200000,88.25000,5299.00,0.826000,0.865000,0.0400,4.536000,-0.33691,
"Kepler-292 d","Kepler-292",295.7661979,42.4242822,"Transit","Kepler",2014,2.23000000,5.60000000,7.05567900000,0.0680000000,0.000000,2.770000,808.00,0.07056000,3.1450000,89.00000,5299.00,0.826000,0.865000,0.0400,4.536000,-0.33691,
"Kepler-292 f","Kepler-292",295.7661979,42.4242822,"Transit","Kepler",2014,2.35000000,6.12000000,20.83423700000,0.1410000000,0.000000,2.590000,563.00,0.08031000,4.3410000,89.56000,5299.00,0.826000,0.865000,0.0400,4.536000,-0.33691,
"Kepler-293 c","Kepler-293",286.3580611,42.4064917,"Transit","Kepler",2014,3.83000000,14.00000000,54.15574300000,0.2860000000,0.000000,1.370000,466.00,0.11098000,4.6080000,88.78000,5804.00,0.957000,0.934000,0.1000,4.504000,-0.23265,
"Kepler-295 b","Kepler-295",285.3458383,45.3677754,"Transit","Kepler",2014,1.22000000,1.98000000,12.64516400000,0.0990000000,0.000000,5.990000,741.00,0.02004000,8.6130000,77.82000,5603.00,0.898000,0.890000,-0.0300,4.444000,0.62949,
"Kepler-296 b","Kepler-296",286.5400278,49.4372614,"Transit","Kepler",2014,1.61000000,3.22000000,10.86438400000,0.0790000000,0.330000,3.000000,495.00,0.07487000,1.8530000,88.58000,3740.00,0.480000,0.498000,-0.0800,4.774000,-1.50864,"M2 V"
"Kepler-296 c","Kepler-296",286.5400278,49.4372614,"Transit","Kepler",2014,2.00000000,4.66000000,5.84163660000,0.0521000000,0.330000,1.200000,606.00,0.13363000,1.8734000,89.94000,3740.00,0.480000,0.498000,-0.0800,4.774000,-1.50864,"M2 V"
"Kepler-296 f","Kepler-296",286.5400278,49.4372614,"Transit","Kepler",2014,1.80000000,3.89000000,63.33627000000,0.2550000000,0.330000,3.200000,274.00,0.09830000,3.6000000,89.95000,3740.00,0.480000,0.498000,-0.0800,4.774000,-1.50864,"M2 V"
"Kepler-299 d","Kepler-299",283.2070156,48.5805222,"Transit","Kepler",2014,1.86000000,4.12000000,15.05478600000,0.1180000000,0.000000,3.520000,729.00,0.02564000,4.2790000,89.20000,5617.00,1.032000,1.004000,0.1200,4.394000,-0.04352,
"Kepler-30 d","Kepler-30",285.2836483,38.9472625,"Transit","Kepler",2012,8.80000000,23.10000000,143.34394000000,0.5000000000,0.022000,0.190000,308.00,0.83000000,7.7280000,89.84060,5498.00,0.950000,0.990000,0.1800,4.770000,-0.23658,
"Kepler-303 b","Kepler-303",283.1354742,43.6567036,"Transit","Kepler",2014,0.89000000,0.64000000,1.93705500000,0.0240000000,0.000000,4.990000,802.00,0.03123000,1.5350000,89.41000,3944.00,0.485000,0.575000,-0.4136,4.768000,-1.06550,"M0 V"
"Kepler-306 d","Kepler-306",288.5387145,40.6160545,"Transit","Kepler",2014,2.47000000,6.66000000,17.32664400000,0.1200000000,0.000000,2.430000,535.00,0.08000000,4.7770000,88.00000,4954.00,0.719000,0.750000,-0.1300,4.611000,-0.46930,
"Kepler-31 d","Kepler-31",294.0230229,45.8530535,"Transit","Kepler",2014,3.90000000,2161.24400000,87.64510000000,0.4000000000,0.000000,0.077000,484.00,0.09590000,8.2560000,89.89000,6340.00,1.220000,1.210000,-0.0760,4.696000,0.30134,
"Kepler-310 b","Kepler-310",288.8392780,46.9867472,"Transit","Kepler",2014,1.19000000,1.81000000,13.93069800000,0.1110000000,0.000000,5.900000,665.00,0.01865000,2.1040000,87.46000,5797.00,0.876000,0.854000,-0.1200,4.521000,-0.23934,
"Kepler-316 c","Kepler-316",290.8258350,44.1838993,"Transit","Kepler",2014,1.16000000,1.65000000,6.82776600000,0.0580000000,0.000000,5.810000,577.00,0.05458000,2.4190000,89.09000,4204.00,0.520000,0.587000,-0.2300,4.743000,-0.93554,
"Kepler-319 d","Kepler-319",288.8119782,39.7706431,"Transit","Kepler",2014,2.29000000,5.86000000,31.78192500000,0.1910000000,0.000000,2.680000,528.00,0.06200000,3.8630000,89.85000,5526.00,0.903000,0.933000,0.0600,4.487000,-0.18116,
"Kepler-32 b","Kepler-32",297.8423073,46.5743595,"Transit","Kepler",2011,2.20000000,1303.00000000,5.90124000000,0.0500000000,0.000000,0.460000,514.00,0.16500000,2.1120000,89.92000,3900.00,0.530000,0.580000,0.0000,4.640000,-1.29243,"M1 V"
"Kepler-320 c","Kepler-320",293.2135155,46.1751457,"Transit","Kepler",2014,1.37000000,2.45000000,17.93493700000,0.1420000000,0.000000,5.240000,1002.00,0.01427000,5.2600000,80.93000,6435.00,1.108000,1.072000,-0.1228,4.419000,0.37419,
"Kepler-321 c","Kepler-321",294.4536991,44.1457626,"Transit","Kepler",2014,2.32000000,5.99000000,13.09392100000,0.1100000000,0.000000,2.640000,752.00,0.04031000,2.1400000,87.96000,5740.00,1.194000,1.024000,0.1210,4.302000,-0.00798,
"Kepler-322 c","Kepler-322",281.3487514,44.2952525,"Transit","Kepler",2014,1.67000000,3.43000000,4.33723400000,0.0510000000,0.000000,4.050000,996.00,0.03756000,2.4540000,89.77000,5388.00,0.890000,0.908000,0.1200,4.501000,-0.28786,
"Kepler-324 e","Kepler-324",286.4714473,49.6490933,"Transit","Kepler",2021,2.03862444,235.01400000,13.97939968000,0.1097200000,0.000000,0.160000,635.00,0.03561000,1.2325000,88.60000,5191.00,0.826000,0.844000,0.0800,4.530000,-0.30825,
"Kepler-325 c","Kepler-325",289.8354219,49.8256070,"Transit","Kepler",2014,2.54000000,6.99000000,12.76217200000,0.1050000000,0.000000,2.340000,721.00,0.07120000,1.8380000,87.01000,5752.00,1.003000,0.914000,0.0200,4.411000,-0.25468,
"Kepler-328 b","Kepler-328",295.8092756,40.0084866,"Transit","Kepler",2013,2.30000000,28.50000000,34.92100000000,0.2199000000,0.000000,7.800000,602.00,0.05000000,9.8740000,89.96000,6064.00,1.060000,1.150000,0.0800,4.440000,0.44013,
"Kepler-329 c","Kepler-329",299.2681646,45.2272852,"Transit","Kepler",2014,1.93000000,4.38000000,18.68473700000,0.1130000000,0.000000,3.350000,402.00,0.12515000,3.9480000,89.35000,4257.00,0.523000,0.602000,-0.4400,4.740000,-0.97062,
"Kepler-33 d","Kepler-33",289.0775348,46.0051696,"Transit","Kepler",2011,5.35000000,3.91000000,21.77596000000,0.1662000000,0.000000,0.250000,853.00,0.08314000,8.0110000,88.71000,5904.00,1.820000,1.291000,0.0250,4.027000,0.55600,
"Kepler-33 e","Kepler-33",289.0775348,46.0051696,"Transit","Kepler",2011,4.02000000,5.57000000,31.78440000000,0.2138000000,0.000000,0.800000,752.00,0.04670000,8.9000000,88.94000,5904.00,1.820000,1.291000,0.0250,4.027000,0.55600,
"Kepler-335 c","Kepler-335",296.0642944,45.4285986,"Transit","Kepler",2014,3.07000000,9.64000000,67.84446900000,0.3560000000,0.000000,1.830000,592.00,0.02472000,12.1570000,89.49000,5877.00,1.854000,1.367000,0.2780,4.017000,0.57766,
"Kepler-338 b","Kepler-338",282.9790593,40.7844188,"Transit","Kepler",2014,2.44000000,30.60000000,13.72697600000,0.1170000000,0.040000,11.600000,1005.00,0.01992000,7.2880000,89.90000,5923.00,1.735000,1.105000,-0.0290,4.017000,0.58570,
"Kepler-34 b","Kepler-34",296.4358022,44.6415369,"Transit","Kepler",2011,8.56400000,69.92000000,288.82200000000,1.0896000000,0.182000,0.613000,294.42,,,90.35500,5913.00,1.161800,1.047900,-0.0700,4.328400,0.17300,
"Kepler-341 c","Kepler-341",289.8615609,43.4727412,"Transit","Kepler",2014,1.70000000,3.53000000,8.01041000000,0.0800000000,0.000000,3.950000,940.00,0.02941000,4.2160000,89.82000,6012.00,1.024000,0.976000,0.0700,4.437000,0.12721,
"Kepler-341 d","Kepler-341",289.8615609,43.4727412,"Transit","Kepler",2014,1.85000000,4.08000000,27.66631300000,0.1820000000,0.000000,3.540000,622.00,0.03240000,6.0480000,88.98000,6012.00,1.024000,0.976000,0.0700,4.437000,0.12721,
"Kepler-342 c","Kepler-342",292.6780488,46.7266813,"Transit","Kepler",2014,1.96000000,4.50000000,26.23413800000,0.1850000000,0.000000,3.280000,754.00,0.01965000,2.4350000,86.14000,6175.00,1.472000,1.213000,-0.0006,4.187000,0.45345,
"Kepler-346 c","Kepler-346",288.0119248,46.1176003,"Transit","Kepler",2014,3.07000000,9.64000000,23.85154900000,0.1680000000,0.000000,1.830000,654.00,0.08337000,2.3850000,88.74000,6033.00,1.021000,0.943000,0.1000,4.464000,-0.15256,
"Kepler-347 c","Kepler-347",289.1995995,49.3056404,"Transit","Kepler",2014,1.75000000,3.71000000,27.32087100000,0.1830000000,0.000000,3.800000,705.00,0.02796000,3.9270000,85.39000,6088.00,1.005000,0.922000,-0.1400,4.472000,0.34232,
"Kepler-347 d","Kepler-347",289.1995995,49.3056404,"Transit","Kepler",2023,3.04000000,9.48000000,85.51734400000,0.3802000000,0.000000,1.850000,482.00,0.02702000,9.3310000,88.00000,5592.00,1.451000,1.000000,0.1600,4.115000,0.34232,
"Kepler-349 c","Kepler-349",293.6764689,44.6155972,"Transit","Kepler",2014,1.96000000,4.50000000,12.24762900000,0.1050000000,0.000000,3.280000,763.00,0.04697000,3.2780000,89.77000,5956.00,0.927000,1.083000,0.1509,4.518000,-0.00730,
"Kepler-35 b","Kepler-35",294.4969550,46.6896733,"Transit","Kepler",2011,8.16000000,40.36300000,131.45800000000,0.6034700000,0.042000,0.410000,352.89,,,90.76000,5606.00,1.028400,0.887700,-0.3400,4.362300,-0.02700,
"Kepler-350 b","Kepler-350",285.4195845,39.7061009,"Transit","Kepler",2014,1.85000000,16.90000000,11.18956200000,0.1040000000,0.000000,4.900000,1037.00,0.01433000,5.1200000,87.76000,6186.00,1.534000,1.190000,0.0410,4.150000,0.42842,
"Kepler-350 c","Kepler-350",285.4195845,39.7061009,"Transit","Kepler",2013,3.10000000,6.10000000,17.84900000000,0.1385000000,0.000000,0.350000,888.00,0.03912000,5.8919000,86.29000,6492.30,1.250000,1.000000,0.0410,4.240000,0.42842,
"Kepler-354 c","Kepler-354",285.7515347,41.3356739,"Transit","Kepler",2014,1.31000000,2.27000000,16.93440200000,0.1150000000,0.000000,5.550000,508.00,0.03561000,3.4560000,89.21000,4648.00,0.674000,0.652000,-0.0300,4.627000,-0.71394,
"Kepler-354 d","Kepler-354",285.7515347,41.3356739,"Transit","Kepler",2014,1.24000000,2.07000000,24.20984200000,0.1460000000,0.000000,5.970000,451.00,0.04580000,4.3730000,89.38000,4648.00,0.674000,0.652000,-0.0300,4.627000,-0.71394,
"Kepler-356 c","Kepler-356",292.4210998,37.6827919,"Transit","Kepler",2014,1.81000000,3.93000000,13.12163200000,0.1150000000,0.000000,3.640000,913.00,0.01969000,3.6260000,87.29000,6133.00,1.335000,1.163000,-0.0226,4.256000,0.46128,
"Kepler-357 d","Kepler-357",291.2429746,44.0086337,"Transit","Kepler",2014,3.43000000,11.60000000,49.49987500000,0.2460000000,0.000000,1.580000,402.00,0.09652000,6.5940000,89.86000,5036.00,0.834000,0.794000,0.0600,4.503000,-0.55635,
"Kepler-358 b","Kepler-358",293.2302333,48.2813901,"Transit","Kepler",2014,2.72000000,7.85000000,34.06046700000,0.2100000000,0.000000,2.140000,554.00,0.08189000,2.4610000,89.36000,5908.00,0.954000,0.940000,0.0350,4.504000,-0.13809,
"Kepler-359 b","Kepler-359",293.2936129,42.1963497,"Transit","Kepler",2014,3.53000000,12.20000000,25.56322200000,0.1780000000,0.000000,1.520000,671.00,0.11249000,4.2840000,88.02000,6248.00,1.086000,0.827000,-0.2900,4.429000,-0.09657,
"Kepler-359 c","Kepler-359",293.2936129,42.1963497,"Transit","Kepler",2014,4.30000000,2.90000000,57.68802000000,0.3070000000,0.000000,0.100000,512.00,0.16266000,4.1610000,88.74000,6248.00,1.086000,0.827000,-0.2900,4.429000,-0.09657,
"Kepler-360 c","Kepler-360",286.2847077,44.7815817,"Transit","Kepler",2014,2.10000000,5.06000000,7.18643400000,0.0750000000,0.000000,3.000000,860.00,0.04170000,1.4060000,87.20000,6053.00,1.058000,0.994000,0.1500,4.423000,-0.13236,
"Kepler-363 c","Kepler-363",283.1920779,41.3054172,"Transit","Kepler",2014,1.69000000,66.40000000,7.54242700000,0.0790000000,0.000000,75.600000,1054.00,0.01325000,4.9000000,88.44000,5593.00,1.485000,1.226000,0.3965,4.152000,0.36465,
"Kepler-364 b","Kepler-364",281.5699998,47.3986233,"Transit","Kepler",2014,1.55000000,3.02000000,25.74571800000,0.1780000000,0.000000,4.460000,753.00,0.01403000,6.9830000,88.22000,6108.00,1.284000,1.076000,-0.0310,4.273000,0.35128,
"Kepler-365 c","Kepler-365",295.6265640,49.1304110,"Transit","Kepler",2014,1.64000000,3.33000000,17.78412900000,0.1370000000,0.000000,4.150000,729.00,0.02471000,3.8620000,89.81000,6012.00,1.048000,1.020000,-0.2180,4.434000,0.11200,
"Kepler-366 b","Kepler-366",296.8520316,49.0844359,"Transit","Kepler",2014,1.46000000,2.73000000,3.28195900000,0.0450000000,0.000000,4.820000,1326.00,0.01910000,2.8510000,88.50000,6209.00,1.048000,1.088000,-0.0600,4.452000,0.57277,
"Kepler-367 b","Kepler-367",297.2925580,49.9817499,"Transit","Kepler",2014,1.30000000,2.24000000,37.81572400000,0.2010000000,0.000000,5.600000,401.00,0.02758000,4.6310000,89.43000,4710.00,0.695000,0.768000,0.1974,4.631000,-0.61671,
"Kepler-369 c","Kepler-369",293.6743322,47.9084727,"Transit","Kepler",2014,1.41000000,2.57000000,14.87157200000,0.0940000000,0.000000,5.040000,391.00,0.09449000,2.4270000,89.98000,3591.00,0.471000,0.500000,-0.0900,4.785000,-1.42022,
"Kepler-37 b","Kepler-37",284.0592503,44.5183733,"Transit","Kepler",2013,0.30980000,0.79000000,13.36702000000,0.1019000000,0.098000,140.000000,718.00,0.00122000,3.7330000,88.63000,5357.00,0.789000,0.790000,-0.3600,4.566700,-0.32187,
"Kepler-370 c","Kepler-370",292.1710683,40.9162381,"Transit","Kepler",2014,1.91000000,4.31000000,19.02293000000,0.1400000000,0.000000,3.400000,647.00,0.04016000,3.4180000,88.73000,5852.00,0.900000,0.982000,0.1323,4.531000,0.00609,
"Kepler-371 c","Kepler-371",292.3264835,38.6575441,"Transit","Kepler",2014,1.78000000,3.82000000,67.96801500000,0.3130000000,0.000000,3.720000,443.00,0.03218000,7.8020000,89.71000,5666.00,0.992000,0.876000,-0.1975,4.390000,0.24392,
"Kepler-374 d","Kepler-374",294.1378921,42.3704075,"Transit","Kepler",2014,1.31000000,2.27000000,5.02821900000,0.0560000000,0.000000,5.550000,1272.00,0.01813000,3.4400000,88.37000,5977.00,0.911000,1.033000,0.1111,4.479000,0.27435,
"Kepler-375 b","Kepler-375",288.6178715,48.0983639,"Transit","Kepler",2014,1.45000000,2.70000000,12.12593400000,0.1010000000,0.000000,4.870000,851.00,0.03275000,3.0400000,87.38000,5826.00,0.837000,0.891000,-0.0400,4.567000,-0.16278,
"Kepler-377 b","Kepler-377",295.4220717,38.7356737,"Transit","Kepler",2014,1.39000000,2.51000000,12.50952900000,0.1090000000,0.000000,5.140000,875.00,0.01553000,4.0220000,88.36000,5949.00,1.224000,1.043000,0.0500,4.303000,0.21756,
"Kepler-377 c","Kepler-377",295.4220717,38.7356737,"Transit","Kepler",2014,2.06000000,4.90000000,27.01497600000,0.1820000000,0.000000,3.080000,677.00,0.02876000,5.7760000,89.99000,5949.00,1.224000,1.043000,0.0500,4.303000,0.21756,
"Kepler-378 c","Kepler-378",294.9489697,46.4388673,"Transit","Kepler",2014,0.70000000,0.27100000,28.90600900000,0.1660000000,0.000000,4.340000,414.00,0.01051000,3.0430000,88.68000,4661.00,0.671000,0.780000,0.1369,4.647000,-0.65539,
"Kepler-379 c","Kepler-379",295.7010981,38.9458209,"Transit","Kepler",2014,2.29000000,5.86000000,62.78469700000,0.3260000000,0.000000,2.680000,530.00,0.03250000,4.6780000,89.84000,6054.00,1.306000,1.125000,0.0900,4.273000,0.27953,
"Kepler-381 c","Kepler-381",285.1828685,43.8310283,"Transit","Kepler",2014,1.12000000,1.46000000,13.39163500000,0.1170000000,0.000000,5.710000,1180.00,0.00461000,3.4170000,88.80000,6152.00,1.568000,1.144000,-0.2016,4.120000,0.51390,
"Kepler-382 b","Kepler-382",299.1362435,45.8699582,"Transit","Kepler",2014,1.32000000,2.30000000,5.26215500000,0.0550000000,0.000000,5.500000,1166.00,0.01945000,3.2290000,85.48000,5600.00,0.945000,1.002000,0.0820,4.401000,0.14553,
"Kepler-384 b","Kepler-384",286.0261113,44.7828571,"Transit","Kepler",2014,1.12000000,1.46000000,22.59705300000,0.1480000000,0.000000,5.710000,670.00,0.01429000,6.0310000,89.87000,5577.00,0.882000,0.882000,-0.2900,4.475000,0.39588,
"Kepler-384 c","Kepler-384",286.0261113,44.7828571,"Transit","Kepler",2014,1.13000000,1.51000000,45.34826900000,0.2360000000,0.000000,5.750000,531.00,0.01629000,4.6570000,88.78000,5577.00,0.882000,0.882000,-0.2900,4.475000,0.39588,
"Kepler-39 b","Kepler-39",296.9603348,46.0342954,"Transit","Kepler",2011,13.90000000,6388.10000000,21.08721000000,0.1640000000,0.112000,13.000000,897.00,0.88947000,5.9600000,89.07000,6350.00,1.400000,1.290000,0.1000,4.400000,0.34593,"F7 V"
"Kepler-391 b","Kepler-391",290.6218844,51.0573453,"Transit","Kepler",2014,2.50000000,1100.00000000,7.41750000000,0.0830000000,0.460000,380.000000,930.00,0.00726000,7.1200000,85.50000,5038.00,2.879000,1.270000,0.0400,3.620000,0.66276,"K2 III-IV"
"Kepler-391 c","Kepler-391",290.6218844,51.0573453,"Transit","Kepler",2014,2.88000000,450.00000000,20.50100000000,0.1640000000,0.270000,400.000000,662.00,0.00895000,10.2290000,87.27000,5038.00,2.879000,1.270000,0.0400,3.620000,0.66276,"K2 III-IV"
"Kepler-392 c","Kepler-392",288.6608260,43.3681938,"Transit","Kepler",2014,1.10000000,1.37000000,10.42311800000,0.0930000000,0.000000,5.660000,901.00,0.00825000,2.2660000,87.72000,5938.00,1.129000,0.874000,-0.4362,4.323000,0.19453,
"Kepler-396 b","Kepler-396",296.1328135,48.9773095,"Transit","Kepler",2013,3.50000000,75.50000000,42.99400000000,0.2406700000,0.000000,9.680000,496.00,0.11081000,4.6011000,89.34000,5656.00,1.060000,0.850000,0.1558,4.320000,-0.13461,
"Kepler-397 b","Kepler-397",295.8940373,42.3805156,"Transit","Kepler",2014,2.46000000,6.62000000,22.25094900000,0.1440000000,0.000000,2.440000,539.00,0.06187000,1.6890000,89.33000,5307.00,0.767000,0.844000,-0.2400,4.572000,-0.37600,
